INFO  | 2018-07-11 13:54:03 | [main] API.APICommon (APICommon.java:55) - Service Response
INFO  | 2018-07-11 13:54:51 | [main] com.TestUserScenarios (TestUserScenarios.java:286) - New User Form Fields Displayed Text Assertion Test 
INFO  | 2018-07-11 13:54:52 | [main] pages.UINewUser (UINewUser.java:229) - User Name Input Field Text : name
INFO  | 2018-07-11 13:54:52 | [main] pages.UINewUser (UINewUser.java:246) - User EmailID Input Field Text : your@email.com
INFO  | 2018-07-11 13:54:52 | [main] pages.UINewUser (UINewUser.java:263) - User Password Input Field Text : min 6 characters
INFO  | 2018-07-11 13:54:52 | [main] pages.UINewUser (UINewUser.java:280) - User Confirm Password Input Field Text : min 6 characters
INFO  | 2018-07-11 13:54:53 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : JJ8nUpCF
INFO  | 2018-07-11 13:54:53 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : aVwGVarF@LAKEFJXX.com
INFO  | 2018-07-11 13:54:54 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : 0Lq28gdNqja9OR8qwaGBXKc4SNCuaJDy4v5ZI9sUhlSMJA8knok9w3AKpO4x1STLR7s22wpGWK6SqDFAfi55WDvqnTcefNvPtU9S32SHXSrsTZLth8f4S81yyAxXsmTklDBMbSWtQta9Nzd9JExlzvratxZmnVsnwbPuh3WXmuiS8llEoZsQ6dbuyxSTb8LOuTSodVCJ04UuotaOkecIlMRdJngO3Vhi6kgG2fTIf4lBpssjXexRsTZkGzsJIsGz
INFO  | 2018-07-11 13:54:55 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : 0Lq28gdNqja9OR8qwaGBXKc4SNCuaJDy4v5ZI9sUhlSMJA8knok9w3AKpO4x1STLR7s22wpGWK6SqDFAfi55WDvqnTcefNvPtU9S32SHXSrsTZLth8f4S81yyAxXsmTklDBMbSWtQta9Nzd9JExlzvratxZmnVsnwbPuh3WXmuiS8llEoZsQ6dbuyxSTb8LOuTSodVCJ04UuotaOkecIlMRdJngO3Vhi6kgG2fTIf4lBpssjXexRsTZkGzsJIsGz
INFO  | 2018-07-11 13:54:56 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 13:54:56 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 13:54:56 | [main] com.TestUserScenarios (TestUserScenarios.java:272) - User Password Message Verification
INFO  | 2018-07-11 13:54:57 | [main] com.TestUserScenarios (TestUserScenarios.java:181) - Different Confirm Password Test 
INFO  | 2018-07-11 13:54:57 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : n2Fhjf3T
INFO  | 2018-07-11 13:54:57 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : WgJMoJvL@STRORXET.com
INFO  | 2018-07-11 13:54:57 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : NZHZEICW
INFO  | 2018-07-11 13:54:57 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : nzhzeicw
INFO  | 2018-07-11 13:54:59 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 13:54:59 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 13:55:00 | [main] API.APICommon (APICommon.java:55) - Service Response[{"name":"Psmek5qZ","email":"ierSVsuj@JOYMOQKV.com","password":"Mxn2wkVk","id":4439},{"name":"HMcRyAwB","email":"i7eT1pEK@AJRMILGV.com","password":"OOtArQib","id":4440}]
ERROR | 2018-07-11 13:55:00 | [main] API.UserAPI (UserAPI.java:60) - Unable to find the records from the API
INFO  | 2018-07-11 13:55:01 | [main] pages.UINewUser (UINewUser.java:64) - User Name entered in User Name field Successfully : 
INFO  | 2018-07-11 13:55:01 | [main] pages.UINewUser (UINewUser.java:78) - User Email ID entered in email id field successfully : 
INFO  | 2018-07-11 13:55:01 | [main] pages.UINewUser (UINewUser.java:92) - User Password entered in password field successfully : 
INFO  | 2018-07-11 13:55:01 | [main] pages.UINewUser (UINewUser.java:106) - User Confirm password entered in confirm password field successfully : 
INFO  | 2018-07-11 13:55:02 | [main] pages.UINewUser (UINewUser.java:119) - Submit Button successfully clicked 
INFO  | 2018-07-11 13:55:02 | [main] pages.UINewUser (UINewUser.java:304) - Successfully Submitted New user Details 
INFO  | 2018-07-11 13:55:02 | [main] com.TestUserScenarios (TestUserScenarios.java:107) - User Name Error Message Verification 
INFO  | 2018-07-11 13:55:02 | [main] com.TestUserScenarios (TestUserScenarios.java:109) - User Email Message Verification
INFO  | 2018-07-11 13:55:02 | [main] com.TestUserScenarios (TestUserScenarios.java:111) - User Password Message Verification
